sku,name,status,icecat_attempt,search_url,page_url,downloaded,processed,failed_images,message,raw_dir,output_dir
TON-HP-W2023XC-MAG,TON-HP-W2023XC-MAG,dry_run,HP HP-W2023XC | HP-W2023XC | TON-HP-W2023XC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W2023XC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W2023XC-MAG
TON-HP-W2150XC-PRT,TON-HP-W2150XC-PRT,dry_run,HP HP-W2150XC | HP-W2150XC | TON-HP-W2150XC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W2150XC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W2150XC-PRT
TON-HP-W2151XC-CIA,TON-HP-W2151XC-CIA,dry_run,HP HP-W2151XC | HP-W2151XC | TON-HP-W2151XC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W2151XC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W2151XC-CIA
TON-HP-W2152XC-AMR,TON-HP-W2152XC-AMR,dry_run,HP HP-W2152XC | HP-W2152XC | TON-HP-W2152XC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W2152XC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W2152XC-AMR
TON-HP-W2153XC-MAG,TON-HP-W2153XC-MAG,dry_run,HP HP-W2153XC | HP-W2153XC | TON-HP-W2153XC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W2153XC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W2153XC-MAG
TON-HP-W9004MZ-PRT,TON-HP-W9004MZ-PRT,dry_run,HP HP-W9004MZ | HP-W9004MZ | TON-HP-W9004MZ-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9004MZ-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9004MZ-PRT
TON-HP-W9005MC-PRT,TON-HP-W9005MC-PRT,dry_run,HP HP-W9005MC | HP-W9005MC | TON-HP-W9005MC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9005MC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9005MC-PRT
TON-HP-W9008MZ-PRT,TON-HP-W9008MZ-PRT,dry_run,HP HP-W9008MZ | HP-W9008MZ | TON-HP-W9008MZ-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9008MZ-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9008MZ-PRT
TON-HP-W9010MC-PRT,TON-HP-W9010MC-PRT,dry_run,HP HP-W9010MC | HP-W9010MC | TON-HP-W9010MC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9010MC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9010MC-PRT
TON-HP-W9011MC-CIA,TON-HP-W9011MC-CIA,dry_run,HP HP-W9011MC | HP-W9011MC | TON-HP-W9011MC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9011MC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9011MC-CIA
TON-HP-W9012MC-AMR,TON-HP-W9012MC-AMR,dry_run,HP HP-W9012MC | HP-W9012MC | TON-HP-W9012MC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9012MC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9012MC-AMR
TON-HP-W9013MC-MAG,TON-HP-W9013MC-MAG,dry_run,HP HP-W9013MC | HP-W9013MC | TON-HP-W9013MC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9013MC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9013MC-MAG
TON-HP-W9014MC-PRT-SC,TON-HP-W9014MC-PRT-SC,dry_run,HP HP-W9014MC | HP-W9014MC | TON-HP-W9014MC-PRT-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9014MC-PRT-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9014MC-PRT-SC
TON-HP-W9017MC-PRT,TON-HP-W9017MC-PRT,dry_run,HP HP-W9017MC | HP-W9017MC | TON-HP-W9017MC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9017MC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9017MC-PRT
TON-HP-W9024MZ-PRT,TON-HP-W9024MZ-PRT,dry_run,HP HP-W9024MZ | HP-W9024MZ | TON-HP-W9024MZ-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9024MZ-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9024MZ-PRT
TON-HP-W9030MC-PRT-AB,TON-HP-W9030MC-PRT-AB,dry_run,HP HP-W9030MC | HP-W9030MC | TON-HP-W9030MC-PRT-AB,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9030MC-PRT-AB,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9030MC-PRT-AB
TON-HP-W9031MC-CIA,TON-HP-W9031MC-CIA,dry_run,HP HP-W9031MC | HP-W9031MC | TON-HP-W9031MC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9031MC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9031MC-CIA
TON-HP-W9032MC-AMR,TON-HP-W9032MC-AMR,dry_run,HP HP-W9032MC | HP-W9032MC | TON-HP-W9032MC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9032MC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9032MC-AMR
TON-HP-W9033MC-MAG,TON-HP-W9033MC-MAG,dry_run,HP HP-W9033MC | HP-W9033MC | TON-HP-W9033MC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9033MC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9033MC-MAG
TON-HP-W9037MC-PRT,TON-HP-W9037MC-PRT,dry_run,HP HP-W9037MC | HP-W9037MC | TON-HP-W9037MC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9037MC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9037MC-PRT
TON-HP-W9037MC-PRT-SC,TON-HP-W9037MC-PRT-SC,dry_run,HP HP-W9037MC | HP-W9037MC | TON-HP-W9037MC-PRT-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9037MC-PRT-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9037MC-PRT-SC
TON-HP-W9050MC-PRT-SC,TON-HP-W9050MC-PRT-SC,dry_run,HP HP-W9050MC | HP-W9050MC | TON-HP-W9050MC-PRT-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9050MC-PRT-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9050MC-PRT-SC
TON-HP-W9051MC-CIA-SC,TON-HP-W9051MC-CIA-SC,dry_run,HP HP-W9051MC | HP-W9051MC | TON-HP-W9051MC-CIA-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9051MC-CIA-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9051MC-CIA-SC
TON-HP-W9052MC-AMR-SC,TON-HP-W9052MC-AMR-SC,dry_run,HP HP-W9052MC | HP-W9052MC | TON-HP-W9052MC-AMR-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9052MC-AMR-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9052MC-AMR-SC
TON-HP-W9053MC-MAG-SC,TON-HP-W9053MC-MAG-SC,dry_run,HP HP-W9053MC | HP-W9053MC | TON-HP-W9053MC-MAG-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9053MC-MAG-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9053MC-MAG-SC
TON-HP-W9060MC-PRT,TON-HP-W9060MC-PRT,dry_run,HP HP-W9060MC | HP-W9060MC | TON-HP-W9060MC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9060MC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9060MC-PRT
TON-HP-W9061MC-CIA,TON-HP-W9061MC-CIA,dry_run,HP HP-W9061MC | HP-W9061MC | TON-HP-W9061MC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9061MC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9061MC-CIA
TON-HP-W9062MC-AMR,TON-HP-W9062MC-AMR,dry_run,HP HP-W9062MC | HP-W9062MC | TON-HP-W9062MC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9062MC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9062MC-AMR
TON-HP-W9063MC-MAG,TON-HP-W9063MC-MAG,dry_run,HP HP-W9063MC | HP-W9063MC | TON-HP-W9063MC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9063MC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9063MC-MAG
TON-HP-W9093MC-MAG,TON-HP-W9093MC-MAG,dry_run,HP HP-W9093MC | HP-W9093MC | TON-HP-W9093MC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9093MC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9093MC-MAG
TON-HP-W9150MC-PRT,TON-HP-W9150MC-PRT,dry_run,HP HP-W9150MC | HP-W9150MC | TON-HP-W9150MC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9150MC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9150MC-PRT
TON-HP-W9151MC-CIA,TON-HP-W9151MC-CIA,dry_run,HP HP-W9151MC | HP-W9151MC | TON-HP-W9151MC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9151MC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9151MC-CIA
TON-HP-W9152MC-AMR,TON-HP-W9152MC-AMR,dry_run,HP HP-W9152MC | HP-W9152MC | TON-HP-W9152MC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9152MC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9152MC-AMR
TON-HP-W9153MC-MAG,TON-HP-W9153MC-MAG,dry_run,HP HP-W9153MC | HP-W9153MC | TON-HP-W9153MC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9153MC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9153MC-MAG
TON-HP-W9170MC-PRT,TON-HP-W9170MC-PRT,dry_run,HP HP-W9170MC | HP-W9170MC | TON-HP-W9170MC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9170MC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9170MC-PRT
TON-HP-W9171MC-CIA,TON-HP-W9171MC-CIA,dry_run,HP HP-W9171MC | HP-W9171MC | TON-HP-W9171MC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9171MC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9171MC-CIA
TON-HP-W9172MC-AMR,TON-HP-W9172MC-AMR,dry_run,HP HP-W9172MC | HP-W9172MC | TON-HP-W9172MC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9172MC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9172MC-AMR
TON-HP-W9173MC-MAG,TON-HP-W9173MC-MAG,dry_run,HP HP-W9173MC | HP-W9173MC | TON-HP-W9173MC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9173MC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9173MC-MAG
TON-HP-W9190MC-PRT,TON-HP-W9190MC-PRT,dry_run,HP HP-W9190MC | HP-W9190MC | TON-HP-W9190MC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9190MC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9190MC-PRT
TON-HP-W9191MC-CIA,TON-HP-W9191MC-CIA,dry_run,HP HP-W9191MC | HP-W9191MC | TON-HP-W9191MC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9191MC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9191MC-CIA
TON-HP-W9192MC-AMR,TON-HP-W9192MC-AMR,dry_run,HP HP-W9192MC | HP-W9192MC | TON-HP-W9192MC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9192MC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9192MC-AMR
TON-HP-W9193MC-MAG,TON-HP-W9193MC-MAG,dry_run,HP HP-W9193MC | HP-W9193MC | TON-HP-W9193MC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9193MC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9193MC-MAG
TON-HP-W9210MC-PRT,TON-HP-W9210MC-PRT,dry_run,HP HP-W9210MC | HP-W9210MC | TON-HP-W9210MC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9210MC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9210MC-PRT
TON-HP-W9211MC-CIA,TON-HP-W9211MC-CIA,dry_run,HP HP-W9211MC | HP-W9211MC | TON-HP-W9211MC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9211MC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9211MC-CIA
TON-HP-W9212MC-AMR,TON-HP-W9212MC-AMR,dry_run,HP HP-W9212MC | HP-W9212MC | TON-HP-W9212MC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9212MC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9212MC-AMR
TON-HP-W9213MC-MAG,TON-HP-W9213MC-MAG,dry_run,HP HP-W9213MC | HP-W9213MC | TON-HP-W9213MC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9213MC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9213MC-MAG
TON-HP-W9241MC-CIA,TON-HP-W9241MC-CIA,dry_run,HP HP-W9241MC | HP-W9241MC | TON-HP-W9241MC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9241MC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9241MC-CIA
TON-HP-W9242MC-AMR,TON-HP-W9242MC-AMR,dry_run,HP HP-W9242MC | HP-W9242MC | TON-HP-W9242MC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9242MC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9242MC-AMR
TON-HP-W9243MC-MAG,TON-HP-W9243MC-MAG,dry_run,HP HP-W9243MC | HP-W9243MC | TON-HP-W9243MC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9243MC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9243MC-MAG
TON-HP-W9250MC-PRT,TON-HP-W9250MC-PRT,dry_run,HP HP-W9250MC | HP-W9250MC | TON-HP-W9250MC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9250MC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9250MC-PRT
TON-HP-W9251MC-CIA,TON-HP-W9251MC-CIA,dry_run,HP HP-W9251MC | HP-W9251MC | TON-HP-W9251MC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9251MC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9251MC-CIA
TON-HP-W9252MC-AMR,TON-HP-W9252MC-AMR,dry_run,HP HP-W9252MC | HP-W9252MC | TON-HP-W9252MC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9252MC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9252MC-AMR
TON-HP-W9253MC-MAG,TON-HP-W9253MC-MAG,dry_run,HP HP-W9253MC | HP-W9253MC | TON-HP-W9253MC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W9253MC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W9253MC-MAG
TON-LEX-24B6709,TON-LEX-24B6709,dry_run,LEX-24B6709 | TON-LEX-24B6709,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-24B6709,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-LEX-24B6709
TON-LEX-24B7265,TON-LEX-24B7265,dry_run,LEX-24B7265 | TON-LEX-24B7265,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-24B7265,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-LEX-24B7265
TON-LEX-24B7505,TON-LEX-24B7505,dry_run,LEX-24B7505 | TON-LEX-24B7505,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-24B7505,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-LEX-24B7505
TON-LEX-808XY-AMR,TON-LEX-808XY-AMR,dry_run,LEX-808XY | TON-LEX-808XY-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-808XY-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-LEX-808XY-AMR
TON-LEX-C736H1MG-MAG,TON-LEX-C736H1MG-MAG,dry_run,LEX-C736H1MG | TON-LEX-C736H1MG-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-C736H1MG-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-LEX-C736H1MG-MAG
TON-LEX-C782X1CG-CIA,TON-LEX-C782X1CG-CIA,dry_run,LEX-C782X1CG | TON-LEX-C782X1CG-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-C782X1CG-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-LEX-C782X1CG-CIA
TON-LEX-E350H80G-PRT,TON-LEX-E350H80G-PRT,dry_run,LEX-E350H80G | TON-LEX-E350H80G-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-E350H80G-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-LEX-E350H80G-PRT
TON-MIN-324M-MAG,TON-MIN-324M-MAG,dry_run,MIN-324M | TON-MIN-324M-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-MIN-324M-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-MIN-324M-MAG
TON-MIN-328K-PRT,TON-MIN-328K-PRT,dry_run,MIN-328K | TON-MIN-328K-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-MIN-328K-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-MIN-328K-PRT
TON-MIN-C3100P-AMR,TON-MIN-C3100P-AMR,dry_run,MIN-C3100P | TON-MIN-C3100P-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-MIN-C3100P-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-MIN-C3100P-AMR
TON-OKI-B431D-PRT,TON-OKI-B431D-PRT,dry_run,OKI OKI-B431D | OKI-B431D | TON-OKI-B431D-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-OKI-B431D-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-OKI-B431D-PRT
TON-SAM-104S-PRT,TON-SAM-104S-PRT,dry_run,SAM-104S | TON-SAM-104S-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-SAM-104S-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-SAM-104S-PRT
TON-SAM-105L-PRT,TON-SAM-105L-PRT,dry_run,SAM-105L | TON-SAM-105L-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-SAM-105L-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-SAM-105L-PRT
TON-SAM-2010D3-PRT,TON-SAM-2010D3-PRT,dry_run,SAM-2010D3 | TON-SAM-2010D3-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-SAM-2010D3-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-SAM-2010D3-PRT
TON-SAM-204L-PRT,TON-SAM-204L-PRT,dry_run,SAM-204L | TON-SAM-204L-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-SAM-204L-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-SAM-204L-PRT
TON-SAM-204U-PRT,TON-SAM-204U-PRT,dry_run,SAM-204U | TON-SAM-204U-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-SAM-204U-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-SAM-204U-PRT
TON-SAM-208L-PRT-BR,TON-SAM-208L-PRT-BR,dry_run,SAM-208L | TON-SAM-208L-PRT-BR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-SAM-208L-PRT-BR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-SAM-208L-PRT-BR
TON-SAM-2850-PRT,TON-SAM-2850-PRT,dry_run,SAM-2850 | TON-SAM-2850-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-SAM-2850-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-SAM-2850-PRT
TON-SAM-304E-PRT,TON-SAM-304E-PRT,dry_run,SAM-304E | TON-SAM-304E-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-SAM-304E-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-SAM-304E-PRT
TON-SAM-307E-PRT,TON-SAM-307E-PRT,dry_run,SAM-307E | TON-SAM-307E-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-SAM-307E-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-SAM-307E-PRT
TON-SAM-307U-PRT,TON-SAM-307U-PRT,dry_run,SAM-307U | TON-SAM-307U-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-SAM-307U-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-SAM-307U-PRT
